P@1,HR@1,R@1,NDCG@1,P@2,HR@2,R@2,NDCG@2,P@3,HR@3,R@3,NDCG@3,P@4,HR@4,R@4,NDCG@4,P@5,HR@5,R@5,NDCG@5,P@6,HR@6,R@6,NDCG@6,P@7,HR@7,R@7,NDCG@7,P@8,HR@8,R@8,NDCG@8,P@9,HR@9,R@9,NDCG@9,P@10,HR@10,R@10,NDCG@10,P@11,HR@11,R@11,NDCG@11,P@12,HR@12,R@12,NDCG@12,P@13,HR@13,R@13,NDCG@13,P@14,HR@14,R@14,NDCG@14,P@15,HR@15,R@15,NDCG@15,P@16,HR@16,R@16,NDCG@16,P@17,HR@17,R@17,NDCG@17,P@18,HR@18,R@18,NDCG@18,P@19,HR@19,R@19,NDCG@19,P@20,HR@20,R@20,NDCG@20,method
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,1.0,0.058823529411764705,0.07075576072108061,0.1,1.0,0.058823529411764705,0.06625422345438903,0.09090909090909091,1.0,0.058823529411764705,0.06242194984105966,0.08333333333333333,1.0,0.058823529411764705,0.059109628562248356,0.07692307692307693,1.0,0.058823529411764705,0.056210658265822395,0.07142857142857142,1.0,0.058823529411764705,0.0536466452928127,0.06666666666666667,1.0,0.058823529411764705,0.051358492238643604,0.0625,1.0,0.058823529411764705,0.04930069892507246,0.058823529411764705,1.0,0.058823529411764705,0.04743759234968417,0.05555555555555555,1.0,0.058823529411764705,0.04743759234968417,0.05263157894736842,1.0,0.058823529411764705,0.04743759234968417,0.05,1.0,0.058823529411764705,0.04743759234968417,rrf_only
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.038461538461538464,0.13120507751234178,0.16666666666666666,1.0,0.038461538461538464,0.11706259313796354,0.2857142857142857,1.0,0.07692307692307693,0.19796212533499344,0.25,1.0,0.07692307692307693,0.1821658288910461,0.2222222222222222,1.0,0.07692307692307693,0.16927654709047393,0.3,1.0,0.11538461538461539,0.22212782793993274,0.2727272727272727,1.0,0.11538461538461539,0.20927952077674644,0.3333333333333333,1.0,0.15384615384615385,0.2512378427386833,0.3076923076923077,1.0,0.15384615384615385,0.2389161438690893,0.2857142857142857,1.0,0.15384615384615385,0.2280181378460169,0.26666666666666666,1.0,0.15384615384615385,0.21829263878320387,0.25,1.0,0.15384615384615385,0.20954625404895955,0.29411764705882354,1.0,0.19230769230769232,0.2394180328215061,0.2777777777777778,1.0,0.19230769230769232,0.23085409792319977,0.2631578947368421,1.0,0.19230769230769232,0.22301353436235166,0.25,1.0,0.19230769230769232,0.2158016577581261,rrf_only
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,1.0,0.05,0.07979453856244817,0.1111111111111111,1.0,0.05,0.07414861528507455,0.1,1.0,0.05,0.06943122193677727,0.09090909090909091,1.0,0.05,0.06541518452970234,0.08333333333333333,1.0,0.05,0.06194403202282284,0.07692307692307693,1.0,0.05,0.05890605135464942,0.07142857142857142,1.0,0.05,0.05621908976192367,0.06666666666666667,1.0,0.05,0.05382121602276955,0.0625,1.0,0.05,0.05166474815090726,0.058823529411764705,1.0,0.05,0.049712302565054066,0.05555555555555555,1.0,0.05,0.047934103497110726,0.05263157894736842,1.0,0.05,0.04630610387058298,0.05,1.0,0.05,0.044808643601671735,rrf_only
0.0,0.0,0.0,0.0,0.5,1.0,0.023255813953488372,0.38685280723454163,0.3333333333333333,1.0,0.023255813953488372,0.2960819109658652,0.25,1.0,0.023255813953488372,0.24630238874073,0.2,1.0,0.023255813953488372,0.21398626473452756,0.16666666666666666,1.0,0.023255813953488372,0.19092086617893467,0.14285714285714285,1.0,0.023255813953488372,0.17342765698823945,0.125,1.0,0.023255813953488372,0.15958907712489634,0.1111111111111111,1.0,0.023255813953488372,0.1482972305701491,0.1,1.0,0.023255813953488372,0.13886244387355454,0.09090909090909091,1.0,0.023255813953488372,0.13083036905940468,0.08333333333333333,1.0,0.023255813953488372,0.12388806404564567,0.07692307692307693,1.0,0.023255813953488372,0.11781210270929884,0.07142857142857142,1.0,0.023255813953488372,0.11243817952384734,0.06666666666666667,1.0,0.023255813953488372,0.1076424320455391,0.0625,1.0,0.023255813953488372,0.10332949630181452,0.058823529411764705,1.0,0.023255813953488372,0.09942460513010813,0.05555555555555555,1.0,0.023255813953488372,0.09586820699422145,0.05263157894736842,1.0,0.023255813953488372,0.09261220774116596,0.05,1.0,0.023255813953488372,0.08961728720334347,rrf_only
1.0,1.0,0.045454545454545456,1.0,0.5,1.0,0.045454545454545456,0.6131471927654584,0.3333333333333333,1.0,0.045454545454545456,0.46927872602275644,0.25,1.0,0.045454545454545456,0.3903800499921017,0.2,1.0,0.045454545454545456,0.3391602052736161,0.16666666666666666,1.0,0.045454545454545456,0.30260241349881345,0.14285714285714285,1.0,0.045454545454545456,0.27487633291429087,0.125,1.0,0.045454545454545456,0.2529427027676571,0.1111111111111111,1.0,0.045454545454545456,0.23504554941448536,0.1,1.0,0.045454545454545456,0.22009176629808017,0.09090909090909091,1.0,0.045454545454545456,0.2073612289146658,0.08333333333333333,1.0,0.045454545454545456,0.19635793579928928,0.07692307692307693,1.0,0.045454545454545456,0.18672776492534796,0.07142857142857142,1.0,0.045454545454545456,0.17821029819465137,0.06666666666666667,1.0,0.045454545454545456,0.17060921827860473,0.0625,1.0,0.045454545454545456,0.1637733768567814,0.058823529411764705,1.0,0.045454545454545456,0.15758427078022966,0.05555555555555555,1.0,0.045454545454545456,0.15194751309721466,0.05263157894736842,1.0,0.045454545454545456,0.1467868763787456,0.05,1.0,0.045454545454545456,0.1420400396336573,rrf_only
1.0,1.0,0.016666666666666666,1.0,0.5,1.0,0.016666666666666666,0.6131471927654584,0.3333333333333333,1.0,0.016666666666666666,0.46927872602275644,0.25,1.0,0.016666666666666666,0.3903800499921017,0.2,1.0,0.016666666666666666,0.3391602052736161,0.16666666666666666,1.0,0.016666666666666666,0.30260241349881345,0.14285714285714285,1.0,0.016666666666666666,0.27487633291429087,0.125,1.0,0.016666666666666666,0.2529427027676571,0.1111111111111111,1.0,0.016666666666666666,0.23504554941448536,0.1,1.0,0.016666666666666666,0.22009176629808017,0.09090909090909091,1.0,0.016666666666666666,0.2073612289146658,0.08333333333333333,1.0,0.016666666666666666,0.19635793579928928,0.07692307692307693,1.0,0.016666666666666666,0.18672776492534796,0.07142857142857142,1.0,0.016666666666666666,0.17821029819465137,0.06666666666666667,1.0,0.016666666666666666,0.17060921827860473,0.0625,1.0,0.016666666666666666,0.1637733768567814,0.058823529411764705,1.0,0.016666666666666666,0.15758427078022966,0.05555555555555555,1.0,0.016666666666666666,0.15194751309721466,0.05263157894736842,1.0,0.016666666666666666,0.1467868763787456,0.05,1.0,0.016666666666666666,0.1420400396336573,rrf_only
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rrf_only
1.0,1.0,0.024390243902439025,1.0,1.0,1.0,0.04878048780487805,1.0,0.6666666666666666,1.0,0.04878048780487805,0.7653606369886217,0.75,1.0,0.07317073170731707,0.8048099750039491,0.6,1.0,0.07317073170731707,0.6992148198508501,0.5,1.0,0.07317073170731707,0.6238470455881188,0.42857142857142855,1.0,0.07317073170731707,0.5666867828578932,0.5,1.0,0.0975609756097561,0.6012628110727576,0.4444444444444444,1.0,0.0975609756097561,0.5587200034820092,0.4,1.0,0.0975609756097561,0.5231737964779628,0.36363636363636365,1.0,0.0975609756097561,0.4929124028506101,0.4166666666666667,1.0,0.12195121951219512,0.5198201979857501,0.38461538461538464,1.0,0.12195121951219512,0.49432615665784724,0.35714285714285715,1.0,0.12195121951219512,0.4717777874041928,0.3333333333333333,1.0,0.12195121951219512,0.451655377526633,0.3125,1.0,0.12195121951219512,0.43355879066434505,0.29411764705882354,1.0,0.12195121951219512,0.417174312323951,0.3333333333333333,1.0,0.14634146341463414,0.4380218699932577,0.3684210526315789,1.0,0.17073170731707318,0.4571084934830009,0.35,1.0,0.17073170731707318,0.4423263859343778,rrf_only
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.06666666666666667,0.23463936301137822,0.25,1.0,0.06666666666666667,0.19519002499605084,0.4,1.0,0.13333333333333333,0.30078518014914984,0.3333333333333333,1.0,0.13333333333333333,0.26836379988737025,0.2857142857142857,1.0,0.13333333333333333,0.24377484748737527,0.25,1.0,0.13333333333333333,0.22432294601898897,0.2222222222222222,1.0,0.13333333333333333,0.2084508053262215,0.2,1.0,0.13333333333333333,0.19518900079066107,0.18181818181818182,1.0,0.13333333333333333,0.18389888797457576,0.16666666666666666,1.0,0.13333333333333333,0.1741405865863796,0.15384615384615385,1.0,0.13333333333333333,0.16560004251267643,0.21428571428571427,1.0,0.2,0.20366065915870252,0.2,1.0,0.2,0.1949740626954096,0.1875,1.0,0.2,0.1949740626954096,0.23529411764705882,1.0,0.26666666666666666,0.23588828015006252,0.2222222222222222,1.0,0.26666666666666666,0.23588828015006252,0.21052631578947367,1.0,0.26666666666666666,0.23588828015006252,0.2,1.0,0.26666666666666666,0.23588828015006252,rrf_only
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.05263157894736842,0.06362078819895171,0.09090909090909091,1.0,0.05263157894736842,0.05994083762128166,0.08333333333333333,1.0,0.05263157894736842,0.056760172607960534,0.07692307692307693,1.0,0.05263157894736842,0.05397642893687311,0.07142857142857142,1.0,0.05263157894736842,0.051514328895695904,0.06666666666666667,1.0,0.05263157894736842,0.0493171240499355,0.0625,1.0,0.05263157894736842,0.04734112273659951,0.058823529411764705,1.0,0.05263157894736842,0.0455520698635181,0.05555555555555555,1.0,0.05263157894736842,0.043922681482881344,0.05263157894736842,1.0,0.05263157894736842,0.042430922926167375,0.05,1.0,0.05263157894736842,0.042430922926167375,rrf_only
1.0,1.0,0.043478260869565216,1.0,0.5,1.0,0.043478260869565216,0.6131471927654584,0.6666666666666666,1.0,0.08695652173913043,0.7039180890341347,0.5,1.0,0.08695652173913043,0.5855700749881525,0.6,1.0,0.13043478260869565,0.639945385422766,0.5,1.0,0.13043478260869565,0.5709662133861837,0.42857142857142855,1.0,0.13043478260869565,0.5186511804016661,0.375,1.0,0.13043478260869565,0.4772656487866461,0.4444444444444444,1.0,0.17391304347826086,0.5142521154617875,0.4,1.0,0.17391304347826086,0.48153499054313026,0.36363636363636365,1.0,0.17391304347826086,0.45368206673030126,0.3333333333333333,1.0,0.17391304347826086,0.42960815094791727,0.3076923076923077,1.0,0.17391304347826086,0.4085384657038468,0.2857142857142857,1.0,0.17391304347826086,0.3899032467194954,0.26666666666666666,1.0,0.17391304347826086,0.37327297468771964,0.25,1.0,0.17391304347826086,0.358316954797571,0.23529411764705882,1.0,0.17391304347826086,0.3447759160473687,0.2222222222222222,1.0,0.17391304347826086,0.332443350848594,0.21052631578947367,1.0,0.17391304347826086,0.3211524825202489,0.2,1.0,0.17391304347826086,0.3107669600375034,rrf_only
1.0,1.0,0.034482758620689655,1.0,0.5,1.0,0.034482758620689655,0.6131471927654584,0.3333333333333333,1.0,0.034482758620689655,0.46927872602275644,0.25,1.0,0.034482758620689655,0.3903800499921017,0.2,1.0,0.034482758620689655,0.3391602052736161,0.3333333333333333,1.0,0.06896551724137931,0.4103915680233244,0.2857142857142857,1.0,0.06896551724137931,0.3727892582642586,0.25,1.0,0.06896551724137931,0.3430427114200248,0.2222222222222222,1.0,0.06896551724137931,0.3187704634136788,0.2,1.0,0.06896551724137931,0.2984900352767555,0.18181818181818182,1.0,0.06896551724137931,0.28122478898162157,0.16666666666666666,1.0,0.06896551724137931,0.2663020437766917,0.15384615384615385,1.0,0.06896551724137931,0.25324153682437417,0.14285714285714285,1.0,0.06896551724137931,0.24169008722824994,0.13333333333333333,1.0,0.06896551724137931,0.23138144801632507,0.125,1.0,0.06896551724137931,0.22211063075011753,0.17647058823529413,1.0,0.10344827586206896,0.25150759327547134,0.16666666666666666,1.0,0.10344827586206896,0.24251121723036934,0.15789473684210525,1.0,0.10344827586206896,0.23427473960220993,0.2,1.0,0.13793103448275862,0.2590369860125767,rrf_only
